,Collage,Private,Room.Board,Grad.Rate,Outstate_Tier,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Private_Encoded_scaled
101,Central College,Yes,3660,67,Medium,-0.2156565462716225,0.4228593760746721,-1.2111897817628978,0.2482830783835658,0.7526774067369609,-1.401605755600841,0.6902976719925955,-0.0948453587869114,0.643318740239679,0.008537990214752596,0.8201549377128529,0.6125530498969481
102,Central Connecticut State University,No,4444,49,Low,0.8593234112091827,-1.7978331880954055,1.7413779548467745,-1.18090470343079,-0.22919460395165178,-0.4120230705235647,-0.6232192944825511,0.6923240937679698,-2.2835393318336408,-1.6480951708121918,-0.9385880076186986,-1.6325116659989423
103,Central Missouri State University,No,3288,50,Low,0.9626252995081632,-1.204141438433242,1.0589431691000168,-1.6981893967092752,-2.048308048513365,1.319933419812853,-0.13569442115241218,1.3783101875984973,-2.2835393318336408,-1.253884956261006,0.8786328999973011,-1.6325116659989423
104,Central Washington University,No,3603,51,Low,0.5031971903602842,-1.4730544512765091,0.6481684615279929,-0.7548184765600306,0.7760362517747466,0.3359295207574098,0.6005650532112241,1.0179463816947254,-4.9125732096554495,-0.7679308655684733,-0.16900382616468737,-1.6325116659989423
105,Central Wesleyan College,Yes,3080,58,Low,-2.266945701516282,-1.4730544512765091,-1.3084587620708028,-0.43867589379908817,0.4496014388117548,-1.401605755600841,-1.2494530951634284,0.33141144399481565,-0.10280094841912382,-3.1134535727711214,0.6268501222619529,0.6125530498969481
106,Centre College,Yes,4270,74,Medium,-0.44299682843692617,1.4457068812376728,-2.0284891165270906,0.4601038015829844,0.4496014388117548,-0.5948985251698026,1.572409762644023,-0.6514933665420357,1.8025827916211208,1.0339755894704583,0.8820972714552059,0.6125530498969481
107,Chapman University,Yes,5895,47,High,-0.4962640449001746,-0.053119072030679226,-0.29431990922458523,1.4226353908535945,0.4496014388117548,-0.1865912067306211,-0.13569442115241218,-0.27638263533977814,-1.7339083692537995,0.9653310656928102,0.38796716660496344,0.6125530498969481
108,Chatham College,Yes,5230,52,High,-2.0505955623423,0.25645415555414425,-0.49825840795371323,0.8175967857331767,-1.0385747644227592,-0.7100928488101279,1.467641878959388,-1.2497929358770412,1.0294623131395182,1.43290854052395,1.2401777652074315,0.6125530498969481
109,Chestnut Hill College,Yes,5015,73,Medium,-1.53950919763093,0.0762022459001068,-0.23124356768754137,0.10177691395341339,1.0360807080301793,-0.7100928488101279,-0.7494672137091747,-1.5530655010797425,0.643318740239679,-0.2286393685630047,-0.028825733310021237,0.6125530498969481
110,Christendom College,Yes,3600,58,Low,-3.1343364701770713,0.5272445442404737,-2.3777403148239413,-0.3177653031659756,-1.0385747644227592,-0.8317407990918481,0.8746535950171559,-1.2497929358770412,-0.1911203270674524,0.637043604506619,0.9656617045345003,0.6125530498969481
111,Christian Brothers University,Yes,3260,63,Low,-0.5802877255931315,-0.5849046607537622,0.04846520513052702,-0.16337521728408877,0.4496014388117548,-0.5948985251698026,-0.06009188335680806,-0.7341609556836688,0.34549454598816776,-0.09198372173217094,-1.0612845096904249,0.6125530498969481
112,Christopher Newport University,No,4750,48,Low,-0.5769514473898463,-2.4887995845903816,1.1265120299043925,-0.5667371044636497,-0.04910428901620779,0.9443612941762071,0.017034841871698108,1.7059353653945981,-0.28448920152158647,-1.8433972369198681,0.8201489333345998,-1.6325116659989423
113,Claflin College,Yes,2460,21,Low,-0.2828091282258898,-0.19109950858549554,-1.754190088642558,-1.7869038304202742,-0.22919460395165178,-0.3812772017711419,-0.8700943318940553,0.7394742565334039,0.7487430981377603,-0.4740350489138743,-1.1166087317951414,0.6125530498969481
114,Claremont McKenna College,Yes,6010,87,High,0.13385363893363753,1.9518471386888567,-2.7891541657307277,1.49025275612465,-0.22919460395165178,-0.7100928488101279,1.572409762644023,-1.1613227117968303,1.5729406861767377,1.6750172127554543,-2.2757898985198928,0.6125530498969481
115,Clark University,Yes,4200,79,High,0.5355849600909882,0.36877700770497224,-0.08150079528244585,1.578664342499818,-0.22919460395165178,-0.48548409267976533,1.1635803366973685,-0.9021518863751771,0.9411429344911897,0.8370429157294728,-0.22944557529154153,0.6125530498969481
116,Clarke College,Yes,3676,74,Medium,-1.231537949833257,-0.7684736752694479,0.023611289917723446,0.2007751259034046,-1.5119094043589478,-0.5948985251698026,-0.7494672137091747,-0.7619093999483368,0.5306181538634841,-0.14740970669695777,-0.05303934049232307,0.6125530498969481
117,Clarkson University,Yes,5580,77,High,0.27786807389604234,0.6270233788095003,-1.0655266664461287,1.3007293056063747,1.0360807080301793,0.15797762173098784,1.1635803366973685,0.47736869024981177,0.7990089285165864,0.7830642867453096,1.029978601388659,0.6125530498969481
118,Clemson University,No,3610,73,Low,1.4256960666119654,0.7226458157909561,0.542224533587092,-0.4916727253520719,1.5536080298286021,0.6158347070057725,0.5124477851823425,0.9950204859927356,-0.1911203270674524,-0.2761552654652939,-0.6468901194795014,-1.6325116659989423
119,Clinch Valley Coll. of  the Univ. of Virginia,No,3689,46,Low,-0.8223283258418128,-0.6744109272506594,0.1430284865628281,-0.7780373645702805,0.4496014388117548,0.9567527520585001,-0.9851988400469104,1.0179463816947254,-1.1512760702749985,-2.0233600141212205,0.4577658560167495,-1.6325116659989423
120,Coe College,Yes,4390,67,High,-0.4497277065176664,0.31333619614396924,-0.3059236890617401,0.904976385452016,-0.22919460395165178,1.2713984993834933,0.3410143789166373,-0.3026284436876267,0.7990089285165864,0.46473766683986495,-0.06362290807356737,0.6125530498969481
121,Coker College,Yes,4502,75,Low,-0.9543692060010749,-0.6744109272506594,-0.25794229884583036,-0.010492915918670158,-1.0385747644227592,-0.3812772017711419,-0.3534735225728778,-0.46182603876526157,1.113250452842285,0.0981566530154845,0.009636562299330034,0.6125530498969481
122,Colby College,Yes,5590,91,High,0.5233485340651247,1.5482723599064572,-1.278903285492558,1.8226980701324427,-0.22919460395165178,-0.3812772017711419,1.0656043502924986,-0.9875453814266569,1.1929497028195202,1.4166410006884977,-1.9304617052231974,0.6125530498969481
123,Colgate University,Yes,5565,93,High,0.9944470370214236,1.1106782881401172,-1.4456176595845185,1.9182227286502798,-0.22919460395165178,-0.9606431574678058,1.467641878959388,-0.9021518863751771,1.341553066130896,1.361990242642362,-1.5900235578932915,0.6125530498969481
124,College Misericordia,Yes,5760,96,Medium,-0.1112687584441878,0.31333619614396924,0.24398810214401276,0.22963581213625425,0.12366360001576766,-0.5948985251698026,-1.2494530951634284,-0.2502164792374268,0.2788113855351543,0.057410379160633816,-0.8626395582916185,0.6125530498969481
125,College of Charleston,No,3460,51,Low,0.9793288829315396,-0.12094221917214981,0.8523266270880504,-1.1252436803842234,0.8453735565907202,1.3824926166108358,-0.2823735232374524,0.8097944922590654,-0.10280094841912382,-1.7388292182536815,-0.6048782052698527,-1.6325116659989423
126,College of Mount St. Joseph,Yes,4430,100,Low,-0.6765289411554756,-0.7684736752694479,0.8711509956451353,-0.032986091318428536,-1.0385747644227592,-0.09532026038541022,-1.886083615874445,-0.7341609556836688,0.9411429344911897,-0.5545834559422952,0.2041684664135521,0.6125530498969481
127,College of Mount St. Vincent,Yes,5770,83,Medium,-0.5095686092726212,-0.053119072030679226,0.15813485851786388,0.4465041895937312,-0.22919460395165178,-0.3812772017711419,-0.3534735225728778,-0.51557069273364,0.9411429344911897,0.4350125389198703,-0.4213223821404979,0.6125530498969481
128,College of Notre Dame,Yes,5520,43,Medium,-1.5333866929483533,-1.0845174670653988,-0.011592516330413196,0.6264060545068411,0.6339700077405098,1.319933419812853,-0.13569442115241218,-0.9305096236198228,-1.515783424979524,0.37627138325943565,0.13954330267853982,0.6125530498969481
129,College of Notre Dame of Maryland,Yes,5620,75,Medium,-1.238264674530118,0.6270233788095003,1.2201932091694034,0.30558727170858363,0.4496014388117548,-1.0977621252034493,-1.1477182127095475,-0.624126161709994,0.7990089285165864,-0.32047004302714815,0.21812051274380004,0.6125530498969481
130,College of Saint Benedict,Yes,4221,72,Medium,-0.5178538872860828,0.31333619614396924,-0.7050979406155994,0.5489673813859549,-0.22919460395165178,-1.401605755600841,0.5124477851823425,-0.19811971386291968,0.47121122188858366,0.1290131548058397,1.1848306204739671,0.6125530498969481
131,College of Saint Catherine,Yes,4440,77,Medium,-1.123882190808815,-0.053119072030679226,0.33024616355550623,0.543871190758648,-0.6142542984789046,-0.3812772017711419,0.42593464953116233,-0.624126161709994,0.7990089285165864,-0.3820654250635155,0.39029914851815145,0.6125530498969481
132,College of Saint Elizabeth,Yes,5250,78,Medium,-1.267971643957087,0.5776799288914051,0.7004688394881607,0.23920946386148842,-1.2213597710573685,-0.3812772017711419,-0.8104772611976783,-0.6514933665420357,0.2788113855351543,0.2934976831277726,0.4192311744972265,0.6125530498969481
133,College of Saint Rose,Yes,5666,64,Low,-0.4722025014556149,-0.053119072030679226,0.6450701157281966,0.015414767758353815,1.5536080298286021,0.4565508868862356,-0.7494672137091747,0.10819887684225507,0.5879401964775927,-0.9302330411611133,-0.48598644888802983,0.6125530498969481
134,College of Santa Fe,Yes,4138,80,Medium,-1.0564713842461682,-0.5849046607537622,0.46073403297051096,0.29570076441891036,0.4496014388117548,-0.00765221982654528,-0.5579571392876599,0.03258838544133442,-1.515783424979524,0.12120779395982409,0.4880891657014718,0.6125530498969481
135,College of St. Joseph,Yes,4850,76,Low,-2.500719773127311,-0.9727316677869279,-0.40688940091514847,-0.43867589379908817,-0.6142542984789046,0.15797762173098784,-1.644788026270866,-1.1906916694765606,-0.019012808716357025,-0.5347505512109527,0.6118780883481089,0.6125530498969481
136,College of St. Scholastica,Yes,3696,72,Medium,-0.8472850332444379,0.31333619614396924,-0.12711259786288123,0.45874587891499785,-0.6142542984789046,-0.10248534139796343,-0.42309620655881086,-0.5968513856813776,0.8477740600370556,0.17143550280772732,0.9521650893066104,0.6125530498969481
137,College of the Holy Cross,Yes,6300,95,High,0.5682668677952482,1.9228546444162873,-1.5075173179698151,1.665431632486453,-1.0385747644227592,-0.5948985251698026,1.2632379969775114,-0.678954128340758,1.662881415422127,0.8705549437052731,-1.2389116702046843,0.6125530498969481
138,College of William and Mary,No,4298,93,Medium,1.3208725805110006,1.8639323064397797,-0.5557012352251399,0.430580387024793,0.4496014388117548,-0.8317407990918481,0.8746535950171559,-0.46182603876526157,0.7487430981377603,0.31601413211936114,-2.112165827001758,-1.6325116659989423
139,College of Wooster,Yes,4690,69,High,0.24603682954884137,0.31333619614396924,-2.7891541657307277,1.3525342105578793,-0.22919460395165178,-1.7565250579131289,1.2632379969775114,-0.7341609556836688,1.2689406411191924,1.1854733498146486,1.0185684362278289,0.6125530498969481
140,Colorado College,Yes,4190,84,High,0.6297498590222459,1.4803479884652577,-2.0284891165270906,1.5155334155388724,-0.6142542984789046,-0.00765221982654528,1.3645882269351624,-0.678954128340758,1.5418252579254095,1.2567633181031763,-1.7358834217545338,0.6125530498969481
141,Colorado State University,No,4180,59,Low,1.5596230735644903,0.31333619614396924,1.159746824553713,-0.40679392583333346,-0.4559627311617416,0.8415717373961827,0.6005650532112241,1.2669625914791949,-0.9955858819980911,-0.1861696712084801,-0.550743820863166,-1.6325116659989423
142,Columbia College MO,Yes,3700,37,Low,-1.6294967983676736,-1.204141438433242,2.0023972563631114,-0.44039181156896423,-1.0385747644227592,-0.5948985251698026,0.42593464953116233,0.35589122750062596,-3.1179783991407715,-1.5670561942488836,-1.6580115232056332,0.6125530498969481
143,Columbia College,Yes,3975,76,Medium,-0.7552779538873227,-0.19109950858549554,-0.21828095609480458,0.12399383168105417,-0.22919460395165178,0.4565508868862356,-0.3534735225728778,0.20805976907672355,0.8951255085680089,0.08399334252565932,0.5862181936499963,0.6125530498969481
144,Columbia University,Yes,6664,99,High,1.2769542436980656,2.1467210811345456,-1.0460501389834254,1.7715240845656421,0.12366360001576766,-2.725770466958715,1.467641878959388,-2.346143073205524,0.13667737956055104,2.4351279586923766,-3.1375969968270514,0.6125530498969481
145,Concordia College at St. Paul,Yes,3750,45,Medium,-1.7473149216250068,-0.8676768730139962,-0.38016184372961903,0.14241187243179232,-0.6142542984789046,-0.48548409267976533,-0.49125343790260845,-0.27638263533977814,-0.10280094841912382,-0.5267917223187324,1.3583603739410062,0.6125530498969481
146,Concordia Lutheran College,Yes,3800,42,Low,-1.9528843614414237,-0.5849046607537622,-0.4103082976918087,-0.8634700462138203,-0.6142542984789046,0.870912231739399,-0.42309620655881086,-0.46182603876526157,-1.1512760702749985,-0.560531518973344,1.2523484279958867,0.6125530498969481
147,Concordia University CA,Yes,4440,55,Medium,-0.823777992577121,0.36877700770497224,-0.716077060923525,0.21523180244088352,0.25701902020397904,0.47742975269760785,-1.3460179845367914,-0.19811971386291968,-0.601645107695158,-0.00047325694839614896,-0.16695541290365903,0.6125530498969481
148,Concordia University,Yes,4191,75,Low,-1.0905411484349299,-0.12094221917214981,-0.5101423269626912,-0.1857293585187374,-1.0385747644227592,-0.3812772017711419,-1.1477182127095475,-0.46182603876526157,-0.601645107695158,-0.3843871007626966,0.11108056760492421,0.6125530498969481
149,Connecticut College,Yes,6300,91,High,0.5804590678973037,0.9459121453121654,-0.23124356768754137,1.790987922612814,0.4496014388117548,-1.7565250579131289,1.1635803366973685,-0.8457496768946343,1.1535860970634626,1.271100792285149,-1.6157983130368996,0.6125530498969481
150,Converse College,Yes,3700,75,Medium,-1.27730030391735,0.6270233788095003,-0.8449738010651707,0.5051117783746978,-0.22919460395165178,-0.5948985251698026,-0.42309620655881086,-0.9875453814266569,0.7487430981377603,0.6459771420827987,1.211300101682098,0.6125530498969481
151,Cornell College,Yes,4323,64,High,-0.04386789039106478,0.5272445442404737,-1.8724965554839512,1.166249900871245,0.12366360001576766,-0.8317407990918481,-0.42309620655881086,-0.43508339754859443,0.7487430981377603,0.5105421052147391,0.7971031965388506,0.6125530498969481
152,Creighton University,Yes,4372,85,Medium,0.5601396393132836,0.36877700770497224,0.42112300097139865,0.1736467268654666,0.7526774067369609,1.1246396100682525,0.6902976719925955,-2.137636272968848,0.7990089285165864,2.0252747291991597,1.4211349399703495,0.6125530498969481
153,Culver-Stockton College,Yes,3700,51,Low,-0.020911496682942957,0.012544204192919675,-0.657953434142662,-0.5254906116708956,-1.0385747644227592,-1.7565250579131289,-1.6826681864267155,0.05786129345554121,0.5879401964775927,-1.0777564012721217,-0.2898660653452511,0.6125530498969481
154,Cumberland College,Yes,3526,63,Low,-0.4604069757193684,0.13799295441079087,-0.609418494327022,-1.0870474873256957,-1.0385747644227592,-1.401605755600841,-1.9451356052056121,-0.22412911897517035,-2.2835393318336408,-0.07237775097560202,0.3131580071250354,0.6125530498969481
155,D'Youville College,Yes,4310,46,Low,-0.5960200611471558,-0.4176946998854469,-0.002155248563959933,-0.2655850791141504,0.924904566424084,0.18968183158858262,-0.9283307329438812,0.18319470580243497,1.231387019584252,-0.5507695367468025,-0.2186740742158603,0.6125530498969481
156,Dana College,Yes,3322,54,Low,-1.1379582441334881,-1.204141438433242,-0.8182388420878751,-0.20875484710447265,-0.6142542984789046,0.3855304303319012,-1.7193887069886764,-0.32895477682173185,0.4095619963667674,0.08191777926240891,1.424546622282759,0.6125530498969481
157,Daniel Webster College,Yes,4934,72,Medium,-0.9866135757960329,-0.9727316677869279,0.29892581437458815,0.558920033452098,-0.22919460395165178,-1.7565250579131289,-1.2983753500580535,1.9193527444940262,-0.9955858819980911,0.06911105656854023,0.8261274671015463,0.6125530498969481
158,Dartmouth College,Yes,6070,98,High,1.4779107069768513,2.379000709104455,-1.3238470126728867,1.9239271179565858,0.12366360001576766,-0.1865912067306211,1.572409762644023,-2.7898155440247145,1.4777578075468099,2.39067852968879,-3.280237961329974,0.6125530498969481
159,Davidson College,Yes,5070,94,High,0.3580152268773271,2.1197004682084537,-2.094224254323986,1.5426189300141846,0.4496014388117548,-0.35900044788853963,1.3645882269351624,-0.4886548043056184,1.3766836801623437,1.591946006567486,-2.3404118309344693,0.6125530498969481
160,Defiance College,Yes,3670,56,Medium,-1.0110999426334613,-1.204141438433242,-0.10937808900060474,0.22723878076167187,-1.0385747644227592,-0.07928282794576598,-1.3460179845367914,-0.27638263533977814,-0.019012808716357025,-0.3100322414741442,0.41104772956565694,0.6125530498969481
